0,10/02/2021,08:07,//,09/02/2021,14112603490,21,,,//,,//,0.00,,,,,00140,,,0,206094,,1,,,1,23636.36,0.00,0.00,2363.64,0.00,1,0,26000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,F,,,,,0,0,01,0,,02060941,SANDWICH THịT NGUộI TRứNG ốPLA PHÔ MAI,
0,10/02/2021,08:08,//,09/02/2021,14112603492,21,,,//,,//,0.00,,,,,00140,,,0,221337,,2,,,1,12727.27,0.00,0.00,1272.73,0.00,1,6000,10000,5454.55,,0.00,,0.00,200100000787,6000,,,0.00,0.00,,T2,0.00,,//,4,313,,,2500100000507,,,,,0,0,01,0,,8934588653056,Trà Ô Long Không Đường Tea+  plus 455ml,
0,10/02/2021,08:08,//,09/02/2021,14112603492,21,,,//,,//,0.00,,,,,00140,,,0,201337,,3,,,1,27272.73,0.00,0.00,2727.27,0.00,1,15000,15000,13636.36,,0.00,,0.00,200100000530,15000,,,0.00,0.00,,T2,0.00,,//,4,313,,,2500100000507,,,,,0,0,01,0,,02013374,Cà phê sữa đá 12oz,
0,10/02/2021,08:08,//,09/02/2021,14112603492,21,,,//,,//,0.00,,,,,00140,,,0,206115,,1,,,1,16363.64,0.00,0.00,1636.36,0.00,1,0,18000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,2500100000507,,,,,0,0,01,0,,02061153,SANDWICH TRứNG MAYONNAISE,
0,10/02/2021,08:09,//,09/02/2021,14112603494,21,,,//,,//,0.00,,,,,00140,,,0,162608,,1,,,1,8181.82,0.00,0.00,818.18,0.00,1,0,9000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,2500102240932,,,,,0,0,01,0,,8935005801012,LaVie 1.5  lit,
0,10/02/2021,08:09,//,09/02/2021,14112603496,21,,,//,,//,0.00,,,,,00140,,,0,220062,,3,,,1,141818.18,0.00,0.00,14181.82,0.00,1,0,52000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,2500102884198,,,,,0,0,01,0,,8938503131810,Sữa thanh trùng không đường dalatmilk 950ml,
0,10/02/2021,08:09,//,09/02/2021,14112603496,21,,,//,,//,0.00,,,,,00140,,,0,214092,,1,,,1,10476.19,0.00,0.00,523.81,0.00,1,0,11000,0,,0.00,,0.00,,0,,,0.00,0.00,,T1,0.00,,//,4,313,,,2500102884198,,,,,0,0,01,0,,8936049691058,Mekostar - Chanh không hạt 250g (khay 4 trái),
0,10/02/2021,08:09,//,09/02/2021,14112603496,21,,,//,,//,0.00,,,,,00140,,,0,214187,,1,,,1,26363.64,0.00,0.00,2636.36,0.00,1,0,29000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,2500102884198,,,,,0,0,01,0,,8938505825755,SK- Lẩu nấm Việt Hàn 300g,
0,10/02/2021,08:10,//,09/02/2021,14112603498,21,,,//,,//,0.00,,,,,00140,,,0,217009,,2,,,1,7619.05,0.00,0.00,380.95,0.00,1,0,4000,0,,0.00,,0.00,,0,,,0.00,0.00,,T1,0.00,,//,4,313,,,F,,,,,0,0,01,0,,02170091,QL - Trứng gà 1 quả 60g,
0,10/02/2021,08:21,//,09/02/2021,14112603500,21,,,//,,//,0.00,,,,,00140,,,0,161132,,1,,,1,13636.36,0.00,0.00,1363.64,0.00,1,0,15000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,F,,,,,0,0,01,0,,8888196170712,Nước trà Oolong Pokka 500ml,
0,10/02/2021,08:25,//,09/02/2021,14112603502,21,,,//,,//,0.00,,,,,00140,,,0,221170,,1,,,1,21818.18,0.00,0.00,2181.82,0.00,1,0,24000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,2500103807493,,,,,0,0,01,0,,8885011230880,ITOEN - Oi Ocha green tea 500ml,
0,10/02/2021,08:25,//,09/02/2021,14112603502,21,,,//,,//,0.00,,,,,00140,,,0,163317,,1,,,1,10909.09,0.00,0.00,1090.91,0.00,1,0,12000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,2500103807493,,,,,0,0,01,0,,8934588193057,Twister Cam chai 455ml,
0,10/02/2021,08:25,//,09/02/2021,14112603504,21,,,//,,//,0.00,,,,,00140,,,0,209164,,1,,,1,7272.73,0.00,0.00,727.27,0.00,1,0,8000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,2500100645043,,,,,0,0,01,0,,8934673613828,Sữa chua VNM  ít đường 100g,
0,10/02/2021,08:25,//,09/02/2021,14112603504,21,,,//,,//,0.00,,,,,00140,,,0,201672,,1,,,1,10909.09,0.00,0.00,1090.91,0.00,1,0,12000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,2500100645043,,,,,0,0,01,0,,02016726,Bánh giò,
0,10/02/2021,08:27,//,09/02/2021,14112603506,21,,,//,,//,0.00,,,,,00140,,,0,213648,,1,,,1,11818.18,0.00,0.00,1181.82,0.00,1,0,13000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,2500100000682,,,,,0,0,01,0,,8935271613098,King BBQ Kimchi cải thảo ngò 85g,
0,10/02/2021,08:27,//,09/02/2021,14112603506,21,,,//,,//,0.00,,,,,00140,,,0,219898,,1,,,1,35454.55,0.00,0.00,3545.45,0.00,1,0,39000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,2500100000682,,,,,0,0,01,0,,8935275600490,Cá Saba Nauy nướng 100g,
0,10/02/2021,08:27,//,09/02/2021,14112603506,21,,,//,,//,0.00,,,,,00140,,,0,201539,,1,,,1,21818.18,0.00,0.00,2181.82,0.00,1,0,24000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,2500100000682,,,,,0,0,01,0,,02015392,Takoyaki SET,
0,10/02/2021,08:27,//,09/02/2021,14112603508,21,,,//,,//,0.00,,,,,00140,,,0,210024,,1,,,1,5454.55,0.00,0.00,545.45,0.00,1,0,6000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,2500100087621,,,,,0,0,01,0,,8934680040594,Bánh Sandwich Bơ đậu phộng (KĐ),
0,10/02/2021,08:27,//,09/02/2021,14112603508,21,,,//,,//,0.00,,,,,00140,,,0,201576,,1,,,1,14545.45,0.00,0.00,1454.55,0.00,1,0,16000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,2500100087621,,,,,0,0,01,0,,02015767,Xiên Cánh Gà Nướng BBQ,
0,10/02/2021,08:30,//,09/02/2021,14112603510,21,,,//,,//,0.00,,,,,00140,,,0,245069,,1,,,1,8181.82,0.00,0.00,818.18,0.00,1,0,9000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,F,,,,,0,0,01,0,,8934563651138,Ly Hảo Hảo tôm chua cay 67g,
0,10/02/2021,08:30,//,09/02/2021,14112603512,21,,,//,,//,0.00,,,,,00140,,,0,209164,,1,,,1,7272.73,0.00,0.00,727.27,0.00,1,0,8000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,2500103487121,,,,,0,0,01,0,,8934673613828,Sữa chua VNM  ít đường 100g,
0,10/02/2021,08:30,//,09/02/2021,14112603512,21,,,//,,//,0.00,,,,,00140,,,0,206224,,1,,,1,15454.55,0.00,0.00,1545.45,0.00,1,0,17000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,2500103487121,,,,,0,0,01,0,,02062242,BáNH Mì QUE THịT HEO NƯớNG Sả,
